key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
3198,"sipahi shirt",0,"sipahi shirts",0,0,1,0,0,"","Sipahi Shirt",42216,55,50,0,1,4,0,35,0,2,False,True,True,True,0,0,False,4,"10, 29, 0, 0","0, 0, 0, 0",0,1,14,3,15,45,23,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,74,74,2,0,0,False,True,True,False,4247,8494,21235,True,True,True,True,True,True,True,30,5536,0,0,0,3,False
3199,"mercenary's acton",0,"mercenary's actons",0,0,1,0,0,"","Mercenary's Acton",42678,55,50,0,1,4,0,35,0,2,False,True,True,True,0,0,False,4,"13, 27, 0, 0","0, 0, 0, 0",0,2,14,3,15,44,16,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,74,74,2,0,0,False,True,True,False,5308,10617,26544,True,True,True,True,True,True,True,30,5535,0,0,0,4,False
3200,"vermilion haubergeon",0,"vermilion haubergeons",0,0,1,0,0,"","Vermilion Haubergeon",42786,55,50,0,1,4,0,35,0,2,False,True,False,True,0,0,False,4,"15, 43, 0, 0","0, 0, 0, 0",0,1,14,3,15,19,23,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,146,146,2,0,0,False,True,True,False,6370,12741,31853,True,True,True,True,True,True,True,59,5538,0,0,0,1,False
3201,"rainmaker's tunic",0,"rainmaker's tunics",0,0,1,0,0,"","Rainmaker's Tunic",42225,48,48,0,1,4,0,35,33,1,True,True,True,True,2,2,True,4,"9, 49, 0, 0","0, 0, 0, 0",0,1,11,2,11,3,10,22,16,0,0,0,0,1,21,14,24,14,1,1,2,1,3,2,22,4,13,5598,0,0,0,0,0,0,0,0,54,54,2,0,0,False,False,False,False,3595,7191,17982,True,True,True,True,True,True,True,30,4804,0,3,0,7,False
3202,"aetherial rainmaker's tunic",0,"aetherial rainmaker's tunics",0,1,1,0,0,"","Aetherial Rainmaker's Tunic",42320,48,45,0,1,4,0,35,0,7,False,True,True,True,2,0,False,4,"9, 49, 0, 0","0, 0, 0, 0",0,1,12,2,12,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,68,68,2,0,0,False,False,True,False,4135,8270,20680,True,True,True,True,True,True,True,30,4790,0,3,0,7,False
3203,"cobalt haubergeon",0,"cobalt haubergeons",0,0,1,0,0,"","Cobalt Haubergeon",42687,48,48,0,1,4,0,35,33,1,True,True,True,True,4,2,True,4,"15, 26, 0, 0","0, 0, 0, 0",0,1,11,3,10,45,16,0,0,0,0,0,0,1,21,18,24,9,1,1,3,2,45,4,0,0,10,5598,0,0,0,0,0,0,0,0,72,36,2,0,0,False,False,False,False,4314,8629,21579,True,True,True,True,True,True,True,60,4803,0,3,0,2,False
3204,"aetherial cobalt haubergeon",0,"aetherial cobalt haubergeons",0,1,1,0,0,"","Aetherial Cobalt Haubergeon",42779,48,45,0,1,4,0,35,0,7,False,True,True,True,4,0,False,4,"15, 26, 0, 0","0, 0, 0, 0",0,1,12,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,90,45,2,0,0,False,False,True,False,4962,9924,24816,True,True,True,True,True,True,True,60,4789,0,3,0,2,False
3205,"felt gown",0,"felt gowns",0,0,1,0,0,"","Felt Gown",42221,48,48,0,1,4,0,35,33,1,True,True,True,True,12,2,True,4,"5, 31, 0, 0","0, 0, 0, 0",0,70,69,71,23,0,0,0,0,0,0,0,0,1,21,9,24,18,70,9,71,3,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,36,72,2,0,0,False,False,False,False,2876,5753,14386,True,True,True,True,True,True,True,1,4802,0,3,0,9,False
3206,"raptorskin jerkin",0,"raptorskin jerkins",0,0,1,0,0,"","Raptorskin Jerkin",42223,48,48,0,1,4,0,35,33,1,True,True,True,True,11,2,True,4,"6, 35, 0, 0","0, 0, 0, 0",0,72,48,73,24,0,0,0,0,0,0,0,0,1,21,9,24,18,72,6,73,3,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,36,72,2,0,0,False,False,False,False,3595,7191,17982,True,True,True,True,True,True,True,1,4801,0,3,0,9,False
3207,"buccaneer's shirt",0,"buccaneer's shirts",0,0,1,0,0,"","Buccaneer's Shirt",42207,46,44,0,1,4,0,35,33,2,False,True,True,True,5,3,True,4,"10, 51, 0, 0","0, 0, 0, 0",0,1,10,3,9,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,63,63,2,0,0,False,False,False,False,3338,6680,16707,True,True,True,True,True,True,True,30,4646,0,3,0,3,False
3208,"vintage robe",0,"vintage robes",0,0,1,0,0,"","Vintage Robe",42065,50,47,0,1,4,0,35,33,1,True,True,True,True,7,3,True,4,"7, 34, 0, 0","0, 0, 0, 0",0,4,11,5,11,3,9,46,18,0,0,0,0,1,21,10,24,20,4,1,5,1,3,3,46,4,13,5598,0,0,0,0,0,0,0,0,38,76,2,0,0,False,False,False,False,3861,7722,19305,True,True,True,True,True,True,True,1,5005,0,3,0,8,False
3209,"cobalt cuirass",0,"cobalt cuirasses",0,0,1,0,0,"","Cobalt Cuirass",42508,49,49,0,1,4,0,35,33,1,True,True,True,True,3,2,True,4,"3, 8, 0, 0","0, 0, 0, 0",0,1,11,3,10,19,17,0,0,0,0,0,0,1,21,28,24,28,1,1,3,3,19,4,0,0,10,5598,0,0,0,0,0,0,0,0,111,111,2,0,0,False,False,False,False,5214,10434,26093,True,True,True,True,True,True,True,59,4904,0,3,0,1,False
3210,"aetherial cobalt cuirass",0,"aetherial cobalt cuirasses",0,1,1,0,0,"","Aetherial Cobalt Cuirass",42529,49,47,0,1,4,0,35,0,7,False,True,True,True,3,0,False,4,"3, 8, 0, 0","0, 0, 0, 0",0,1,12,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,139,139,2,0,0,False,False,True,False,5996,11999,30007,True,True,True,True,True,True,True,59,4890,0,3,0,1,False
3211,"felt bliaud",0,"felt bliauds",0,0,1,0,0,"","Felt Bliaud",42230,49,49,0,1,4,0,35,33,1,True,True,True,True,7,2,True,4,"16, 39, 0, 0","0, 0, 0, 0",0,4,11,5,11,3,9,22,17,0,0,0,0,1,21,10,24,19,4,1,5,1,3,2,22,4,13,5598,0,0,0,0,0,0,0,0,37,74,2,0,0,False,False,False,False,3724,7452,18638,True,True,True,True,True,True,True,1,4903,0,3,0,8,False
3212,"aetherial felt bliaud",0,"aetherial felt bliauds",0,1,1,0,0,"","Aetherial Felt Bliaud",42316,49,47,0,1,4,0,35,0,7,False,True,True,True,7,0,False,4,"16, 39, 0, 0","0, 0, 0, 0",0,4,12,5,12,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,47,93,2,0,0,False,False,True,False,4283,8570,21433,True,True,True,True,True,True,True,1,4889,0,3,0,8,False
3213,"raptorskin jacket",0,"raptorskin jackets",0,0,1,0,0,"","Raptorskin Jacket",42762,49,49,0,1,4,0,35,33,1,True,True,True,True,2,2,True,4,"14, 29, 0, 0","0, 0, 0, 0",0,1,11,2,11,3,10,44,11,0,0,0,0,1,21,14,24,14,1,1,2,1,3,3,44,3,12,5598,0,0,0,0,0,0,0,0,56,56,2,0,0,False,False,False,False,3724,7452,18638,True,True,True,True,True,True,True,30,4902,0,3,0,7,False
3214,"aetherial raptorskin jacket",0,"aetherial raptorskin jackets",0,1,1,0,0,"","Aetherial Raptorskin Jacket",42763,49,47,0,1,4,0,35,0,7,False,True,True,True,2,0,False,4,"14, 29, 0, 0","0, 0, 0, 0",0,1,12,2,12,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,70,70,2,0,0,False,False,True,False,4283,8570,21433,True,True,True,True,True,True,True,30,4888,0,3,0,7,False
3215,"patrician's coatee",0,"patrician's coatees",0,0,1,0,0,"","Patrician's Coatee",42340,50,50,0,1,4,0,35,33,1,True,True,True,True,12,2,True,4,"38, 24, 0, 0","0, 0, 0, 0",0,70,71,71,24,0,0,0,0,0,0,0,0,1,21,10,24,20,70,10,71,3,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,38,76,2,0,0,False,False,False,False,3088,6177,15444,True,True,True,True,True,True,True,1,5004,0,3,0,9,False
3216,"Eorzean bliaud",0,"Eorzean bliauds",0,1,1,0,0,"","Eorzean Bliaud",42322,50,50,0,1,4,0,35,0,1,False,True,False,True,0,0,False,4,"16, 41, 0, 0","0, 0, 0, 0",0,1,10,2,10,3,9,4,10,5,10,6,9,1,21,10,24,20,1,1,2,1,3,3,4,1,13,5598,0,0,0,0,0,0,0,0,38,76,2,0,0,False,True,True,False,3861,7722,19305,True,True,True,True,True,True,True,1,5003,0,0,0,0,False
3217,"templar's haubergeon",0,"templar's haubergeons",0,0,1,0,0,"","Templar's Haubergeon",42673,46,44,0,1,4,0,35,33,2,False,True,True,True,4,3,True,4,"15, 45, 0, 0","0, 0, 0, 0",0,1,10,3,9,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,84,42,2,0,0,False,False,False,False,5007,10021,25061,True,True,True,True,True,True,True,60,4647,0,3,0,2,False
3218,"vintage haubergeon",0,"vintage haubergeons",0,0,1,0,0,"","Vintage Haubergeon",42640,49,46,0,1,4,0,35,33,1,True,True,True,True,4,3,True,4,"15, 11, 0, 0","0, 0, 0, 0",0,1,11,3,10,22,17,0,0,0,0,0,0,1,21,19,24,10,1,1,3,3,22,4,0,0,10,5598,0,0,0,0,0,0,0,0,74,37,2,0,0,False,False,False,False,5586,11179,27957,True,True,True,True,True,True,True,60,4901,0,3,0,2,False
3219,"harlequin's acton",0,"harlequin's actons",0,0,1,0,0,"","Harlequin's Acton",42670,46,44,0,1,4,0,35,33,2,False,True,True,True,9,3,True,4,"13, 25, 0, 0","0, 0, 0, 0",0,5,10,3,9,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,42,84,2,0,0,False,False,False,False,4173,8350,20884,True,True,True,True,True,True,True,31,4643,0,3,0,6,False
3220,"gallant surcoat",0,"gallant surcoats",0,0,1,0,0,"","Gallant Surcoat",42691,55,50,0,1,4,0,35,0,3,False,True,False,True,0,0,False,4,"42, 1, 0, 0","0, 0, 0, 0",0,1,14,3,15,19,23,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,146,146,2,0,0,False,True,True,False,7644,15289,38223,True,True,True,True,True,True,True,20,5570,0,0,0,1,False
3221,"temple cyclas",0,"temple cyclades",0,0,1,0,0,"","Temple Cyclas",42692,55,50,0,1,4,0,35,0,3,False,True,False,True,0,0,False,4,"44, 1, 0, 0","0, 0, 0, 0",0,1,14,3,15,22,23,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,74,74,2,0,0,False,True,True,False,6370,12741,31853,True,True,True,True,True,True,True,21,5569,0,0,0,3,False
3222,"fighter's cuirass",0,"fighter's cuirasses",0,0,1,0,0,"","Fighter's Cuirass",42689,55,50,0,1,4,0,35,0,3,False,True,False,True,0,0,False,4,"37, 1, 0, 0","0, 0, 0, 0",0,1,14,3,15,19,23,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,146,146,2,0,0,False,True,True,False,8918,17837,44594,True,True,True,True,True,True,True,22,5568,0,0,0,1,False
3223,"suit of drachen mail",0,"suits of drachen mail",0,0,1,0,0,"","Drachen Mail",42688,55,50,0,1,4,0,35,0,3,False,True,False,True,0,0,False,4,"36, 1, 0, 0","0, 0, 0, 0",0,1,14,3,15,44,16,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,98,50,2,0,0,False,True,True,False,7644,15289,38223,True,True,True,True,True,True,True,23,5567,0,0,0,2,False
3224,"choral shirt",0,"choral shirts",0,0,1,0,0,"","Choral Shirt",42690,55,50,0,1,4,0,35,0,3,False,True,False,True,0,0,False,4,"41, 1, 0, 0","0, 0, 0, 0",0,2,14,3,15,27,23,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,74,74,2,0,0,False,True,True,False,6370,12741,31853,True,True,True,True,True,True,True,24,5566,0,0,0,4,False
3225,"healer's robe",0,"healer's robes",0,0,1,0,0,"","Healer's Robe",42236,55,50,0,1,4,0,35,0,3,False,True,False,True,0,0,False,4,"39, 1, 0, 0","0, 0, 0, 0",0,5,14,3,14,6,13,46,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,50,98,2,0,0,False,True,True,False,5096,10193,25482,True,True,True,True,True,True,True,25,5565,0,0,0,6,False
3226,"wizard's coat",0,"wizard's coats",0,0,1,0,0,"","Wizard's Coat",42237,55,50,0,1,4,0,35,0,3,False,True,False,True,0,0,False,4,"40, 1, 0, 0","0, 0, 0, 0",0,4,14,3,14,22,23,46,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,50,98,2,0,0,False,True,True,False,6370,12741,31853,True,True,True,True,True,True,True,26,5564,0,0,0,5,False
3227,"evoker's doublet",0,"evoker's doublets",0,1,1,0,0,"","Evoker's Doublet",42330,55,50,0,1,4,0,35,0,3,False,True,False,True,0,0,False,4,"132, 1, 0, 0","0, 0, 0, 0",0,4,14,3,14,27,23,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,50,98,2,0,0,False,True,True,False,5096,10193,25482,True,True,True,True,True,True,True,28,5563,0,0,0,5,False
3228,"scholar's gown",0,"scholar's gowns",0,0,1,0,0,"","Scholar's Gown",42325,55,50,0,1,4,0,35,0,3,False,True,False,True,0,0,False,4,"133, 1, 0, 0","0, 0, 0, 0",0,5,14,3,14,6,13,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,50,98,2,0,0,False,True,True,False,5096,10193,25482,True,True,True,True,True,True,True,29,5562,0,0,0,6,False
3229,"carpenter's gown",0,"carpenter's gowns",0,0,1,0,0,"","Carpenter's Gown",42334,55,50,0,1,4,0,35,33,2,True,True,True,True,12,2,True,4,"74, 1, 0, 0","0, 0, 0, 0",0,70,81,71,27,11,2,0,0,0,0,0,0,1,21,10,24,20,70,11,71,4,11,1,0,0,13,5598,0,0,0,0,0,0,0,0,40,78,2,0,0,False,False,False,False,5308,10617,26544,True,True,True,True,True,True,True,9,5561,0,3,0,9,False
3230,"blacksmith's apron",0,"blacksmith's aprons",0,0,1,0,0,"","Blacksmith's Apron",42331,55,50,0,1,4,0,35,33,2,True,True,True,True,12,2,True,4,"73, 1, 0, 0","0, 0, 0, 0",0,70,81,71,27,11,2,0,0,0,0,0,0,1,21,10,24,20,70,11,71,4,11,1,0,0,12,5598,0,0,0,0,0,0,0,0,40,78,2,0,0,False,False,False,False,5308,10617,26544,True,True,True,True,True,True,True,10,5560,0,3,0,9,False
3231,"armorer's gown",0,"armorer's gowns",0,1,1,0,0,"","Armorer's Gown",42327,55,50,0,1,4,0,35,33,2,True,True,True,True,12,2,True,4,"76, 1, 0, 0","0, 0, 0, 0",0,70,81,71,27,11,2,0,0,0,0,0,0,1,21,10,24,20,70,11,71,4,11,1,0,0,13,5598,0,0,0,0,0,0,0,0,40,78,2,0,0,False,False,False,False,5308,10617,26544,True,True,True,True,True,True,True,11,5559,0,3,0,9,False
3232,"goldsmith's doublet",0,"goldsmith's doublets",0,0,1,0,0,"","Goldsmith's Doublet",42332,55,50,0,1,4,0,35,33,2,True,True,True,True,12,2,True,4,"78, 1, 0, 0","0, 0, 0, 0",0,70,81,71,27,11,2,0,0,0,0,0,0,1,21,10,24,20,70,11,71,4,11,1,0,0,13,5598,0,0,0,0,0,0,0,0,40,78,2,0,0,False,False,False,False,4247,8494,21235,True,True,True,True,True,True,True,12,5558,0,3,0,9,False
3233,"leatherworker's shirt",0,"leatherworker's shirts",0,0,1,0,0,"","Leatherworker's Shirt",42324,55,50,0,1,4,0,35,33,2,True,True,True,True,12,2,True,4,"77, 1, 0, 0","0, 0, 0, 0",0,70,81,71,27,11,2,0,0,0,0,0,0,1,21,10,24,20,70,11,71,4,11,1,0,0,12,5598,0,0,0,0,0,0,0,0,40,78,2,0,0,False,False,False,False,5308,10617,26544,True,True,True,True,True,True,True,13,5557,0,3,0,9,False
3234,"weaver's swallowtail",0,"weaver's swallowtails",0,0,1,0,0,"","Weaver's Swallowtail",42329,55,50,0,1,4,0,35,33,2,True,True,True,True,12,2,True,4,"75, 1, 0, 0","0, 0, 0, 0",0,70,81,71,27,11,2,0,0,0,0,0,0,1,21,10,24,20,70,11,71,4,11,1,0,0,13,5598,0,0,0,0,0,0,0,0,40,78,2,0,0,False,False,False,False,4247,8494,21235,True,True,True,True,True,True,True,14,5556,0,3,0,9,False
3235,"alchemist's coat",0,"alchemist's coats",0,1,1,0,0,"","Alchemist's Coat",42335,55,50,0,1,4,0,35,33,2,True,True,True,True,12,2,True,4,"79, 1, 0, 0","0, 0, 0, 0",0,70,81,71,27,11,2,0,0,0,0,0,0,1,21,10,24,20,70,11,71,4,11,1,0,0,13,5598,0,0,0,0,0,0,0,0,40,78,2,0,0,False,False,False,False,4247,8494,21235,True,True,True,True,True,True,True,15,5555,0,3,0,9,False
3236,"culinarian's apron",0,"culinarian's aprons",0,0,1,0,0,"","Culinarian's Apron",42333,55,50,0,1,4,0,35,33,2,True,True,True,True,12,2,True,4,"80, 1, 0, 0","0, 0, 0, 0",0,70,81,71,27,11,2,0,0,0,0,0,0,1,21,10,24,20,70,11,71,4,11,1,0,0,13,5598,0,0,0,0,0,0,0,0,40,78,2,0,0,False,False,False,False,4247,8494,21235,True,True,True,True,True,True,True,16,5554,0,3,0,9,False
3237,"miner's shirt",0,"miner's shirts",0,0,1,0,0,"","Miner's Shirt",42328,55,50,0,1,4,0,35,33,2,True,True,True,True,11,2,True,4,"72, 1, 0, 0","0, 0, 0, 0",0,72,56,73,28,10,3,0,0,0,0,0,0,1,21,10,24,20,72,8,73,4,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,40,78,2,0,0,False,False,False,False,5308,10617,26544,True,True,True,True,True,True,True,17,5553,0,3,0,9,False
3238,"botanist's doublet",0,"botanist's doublets",0,0,1,0,0,"","Botanist's Doublet",42323,55,50,0,1,4,0,35,33,2,True,True,True,True,11,2,True,4,"71, 1, 0, 0","0, 0, 0, 0",0,72,56,73,28,10,3,0,0,0,0,0,0,1,21,10,24,20,72,8,73,4,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,40,78,2,0,0,False,False,False,False,5308,10617,26544,True,True,True,True,True,True,True,18,5552,0,3,0,9,False
3239,"fisher's shirt",0,"fisher's shirts",0,0,1,0,0,"","Fisher's Shirt",42326,55,50,0,1,4,0,35,33,2,True,True,True,True,11,2,True,4,"70, 1, 0, 0","0, 0, 0, 0",0,72,56,73,28,10,3,0,0,0,0,0,0,1,21,10,24,20,72,8,73,4,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,40,78,2,0,0,False,False,False,False,5308,10617,26544,True,True,True,True,True,True,True,19,5551,0,3,0,9,False
3240,"militia robe",0,"militia robes",0,0,1,0,0,"","Militia Robe",42241,55,50,0,1,4,0,35,33,2,True,True,True,True,8,2,True,4,"7, 51, 0, 0","0, 0, 0, 0",0,4,13,3,11,22,19,46,13,0,0,0,0,1,21,10,24,20,4,1,3,3,22,4,46,3,13,5598,0,0,0,0,0,0,0,0,40,78,2,0,0,False,False,False,False,4247,8494,21235,True,True,True,True,True,True,True,31,5504,0,3,0,5,False
3241,"militia cuirass",0,"militia cuirasses",0,0,1,0,0,"","Militia Cuirass",42506,55,50,0,1,4,0,35,33,2,True,True,True,True,3,2,True,4,"3, 16, 0, 0","0, 0, 0, 0",0,1,13,3,12,19,19,27,13,0,0,0,0,1,21,29,24,29,1,1,3,3,19,4,27,3,10,5598,0,0,0,0,0,0,0,0,117,117,2,0,0,False,False,False,False,7432,14864,37162,True,True,True,True,True,True,True,59,5508,0,3,0,1,False
3242,"militia harness",0,"militia harnesses",0,0,1,0,0,"","Militia Harness",42699,55,50,0,1,4,0,35,33,2,True,True,True,True,2,2,True,4,"8, 34, 0, 0","0, 0, 0, 0",0,1,13,2,13,3,12,44,12,27,13,0,0,1,21,15,24,15,1,1,2,1,3,3,44,4,12,5598,0,0,0,0,0,0,0,0,59,59,2,0,0,False,False,False,False,5308,10617,26544,True,True,True,True,True,True,True,30,5506,0,3,0,7,False
3243,"suit of mosshorn scale mail",0,"suits of mosshorn scale mail",0,0,1,0,0,"","Mosshorn Scale Mail",42666,50,47,0,1,4,0,35,33,2,True,True,True,True,3,3,True,4,"12, 35, 0, 0","0, 0, 0, 0",0,1,11,3,10,45,18,0,0,0,0,0,0,1,21,28,24,28,1,1,3,3,45,4,0,0,10,5598,0,0,0,0,0,0,0,0,115,115,2,0,0,False,False,False,False,5791,11583,28957,True,True,True,True,True,True,True,60,5002,0,3,0,1,False
3244,"Dodore doublet",0,"Dodore doublets",0,0,1,0,0,"","Dodore Doublet",42166,50,47,0,1,4,0,35,33,2,True,True,True,True,12,3,True,4,"2, 3, 0, 0","0, 0, 0, 0",0,70,71,71,24,0,0,0,0,0,0,0,0,1,21,10,24,20,70,10,71,3,0,0,0,0,12,5598,0,0,0,0,0,0,0,0,38,76,2,0,0,False,False,False,False,4826,9652,24131,True,True,True,True,True,True,True,1,5001,0,3,0,9,False
3245,"Gridanian officer's overcoat",0,"Gridanian officer's overcoats",0,0,1,0,0,"","Gridanian Officer's Overcoat",42214,55,50,0,1,4,0,35,0,2,False,True,False,True,0,0,False,4,"45, 5, 0, 0","0, 0, 0, 0",0,1,13,2,13,3,14,45,23,44,11,0,0,4,27,26,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,50,98,2,0,0,False,True,True,False,5308,10617,26544,True,True,True,True,True,True,True,1,5520,2,0,2,0,False
3246,"Lominsan officer's overcoat",0,"Lominsan officer's overcoats",0,0,1,0,0,"","Lominsan Officer's Overcoat",42213,55,50,0,1,4,0,35,0,2,False,True,False,True,0,0,False,4,"45, 4, 0, 0","0, 0, 0, 0",0,1,13,3,14,22,23,45,16,0,0,0,0,4,19,26,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,50,98,2,0,0,False,True,True,False,5308,10617,26544,True,True,True,True,True,True,True,1,5530,1,0,1,0,False
3247,"Ul'dahn officer's overcoat",0,"Ul'dahn officer's overcoats",0,1,1,0,0,"","Ul'dahn Officer's Overcoat",42215,55,50,0,1,4,0,35,0,2,False,True,False,True,0,0,False,4,"45, 6, 0, 0","0, 0, 0, 0",0,4,13,5,13,3,14,46,23,44,11,0,0,4,22,26,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,50,98,2,0,0,False,True,True,False,5308,10617,26544,True,True,True,True,True,True,True,1,5510,3,0,3,0,False
3248,"sentinel's cuirass",0,"sentinel's cuirasses",0,0,1,0,0,"","Sentinel's Cuirass",42507,46,44,0,1,4,0,35,33,2,False,True,True,True,3,3,True,4,"3, 18, 0, 0","0, 0, 0, 0",0,1,10,3,9,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,127,127,2,0,0,False,False,False,False,5842,11691,29238,True,True,True,True,True,True,True,59,4648,0,3,0,1,False
3249,"imperial operative dalmatica",0,"imperial operative dalmaticae",0,1,1,0,0,"","Imperial Operative Dalmatica",42243,55,50,0,1,4,0,35,33,2,True,True,True,True,9,2,True,4,"4, 40, 0, 0","0, 0, 0, 0",0,5,13,3,11,46,19,44,9,0,0,0,0,1,21,10,24,20,5,1,3,3,46,4,44,2,13,5598,0,0,0,0,0,0,0,0,40,78,2,0,0,False,False,False,False,4247,8494,21235,True,True,True,True,True,True,True,31,5503,0,3,0,6,False
3250,"suit of heavy Darklight armor",0,"suits of heavy Darklight armor",0,0,1,0,0,"Cannot equip gear to head.","Heavy Darklight Armor",42509,70,50,0,1,4,0,35,0,3,False,True,False,True,0,0,False,15,"47, 1, 0, 0","0, 0, 0, 0",0,1,33,3,36,19,43,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,262,262,2,0,0,False,True,True,False,16070,32141,80353,True,True,True,True,True,True,True,59,7018,0,0,0,1,False
3251,"Darklight cuirass",0,"Darklight cuirasses",0,0,1,0,0,"","Darklight Cuirass",42510,70,50,0,1,4,0,35,0,3,False,True,False,True,0,0,False,4,"64, 1, 0, 0","0, 0, 0, 0",0,1,20,3,22,44,18,45,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,105,57,2,0,0,False,True,True,False,11351,22702,56756,True,True,True,True,True,True,True,47,7017,0,0,0,2,False
3252,"Darklight corselet of striking",0,"Darklight corselets of striking",0,0,1,0,0,"","Darklight Corselet of Striking",42693,70,50,0,1,4,0,35,0,3,False,True,False,True,0,0,False,4,"65, 1, 0, 0","0, 0, 0, 0",0,1,20,3,22,22,27,44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,81,81,2,0,0,False,True,True,False,9729,19459,48648,True,True,True,True,True,True,True,65,7016,0,0,0,3,False
3253,"Darklight corselet of aiming",0,"Darklight corselets of aiming",0,0,1,0,0,"","Darklight Corselet of Aiming",42787,70,50,0,1,4,0,35,0,3,False,True,False,True,0,0,False,4,"65, 3, 0, 0","0, 0, 0, 0",0,2,20,3,22,22,27,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,81,81,2,0,0,False,True,True,False,9729,19459,48648,True,True,True,True,True,True,True,66,7015,0,0,0,4,False
3254,"Darklight cowl of casting",0,"Darklight cowls of casting",0,0,1,0,0,"Cannot equip gear to head.","Darklight Cowl of Casting",42823,70,50,0,1,4,0,35,0,3,False,True,False,True,0,0,False,15,"66, 1, 0, 0","0, 0, 0, 0",0,4,33,3,32,22,43,46,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,98,180,2,0,0,False,True,True,False,9189,18378,45945,True,True,True,True,True,True,True,63,7014,0,0,0,5,False
